order_id,store_id,customer_id,order_date,total_amount,product_id,quantity,unit_price,total_price,payment_id,payment_method,amount,status,payment_date,invoice_date,total_invoice_amount,store_id,customer_id,order_date,total_amount,season,day_category
1054,381,484,2024-11-24 15:53:59,198.32,19,3,5.49,16.47,1054,Cash,198.32,Timeout,2024-11-24,2024-11-24,198.32,381,484,2024-11-24 15:53:59,198.32,Fall,Weekend
1054,381,484,2024-11-24 15:53:59,198.32,4,3,22.99,68.97,1054,Cash,198.32,Timeout,2024-11-24,2024-11-24,198.32,381,484,2024-11-24 15:53:59,198.32,Fall,Weekend
1054,381,484,2024-11-24 15:53:59,198.32,20,3,4.99,14.97,1054,Cash,198.32,Timeout,2024-11-24,2024-11-24,198.32,381,484,2024-11-24 15:53:59,198.32,Fall,Weekend
1055,31,779,2024-03-25 00:40:01,51.95,12,3,13.99,41.97,1055,Credit Card,51.95,Completed,2024-03-25,2024-03-25,51.95,31,779,2024-03-25 00:40:01,51.95,Spring,Weekday
1055,31,779,2024-03-25 00:40:01,51.95,20,2,4.99,9.98,1055,Credit Card,51.95,Completed,2024-03-25,2024-03-25,51.95,31,779,2024-03-25 00:40:01,51.95,Spring,Weekday
1056,152,875,2024-09-28 11:22:40,91.39999999999999,16,3,7.99,23.97,1056,Credit Card,91.39999999999999,Completed,2024-09-28,2024-09-28,91.39999999999999,152,875,2024-09-28 11:22:40,91.39999999999999,Fall,Weekend
1056,152,875,2024-09-28 11:22:40,91.39999999999999,19,1,5.49,5.49,1056,Credit Card,91.39999999999999,Completed,2024-09-28,2024-09-28,91.39999999999999,152,875,2024-09-28 11:22:40,91.39999999999999,Fall,Weekend
1056,152,875,2024-09-28 11:22:40,91.39999999999999,16,1,7.99,7.99,1056,Credit Card,91.39999999999999,Completed,2024-09-28,2024-09-28,91.39999999999999,152,875,2024-09-28 11:22:40,91.39999999999999,Fall,Weekend
1056,152,875,2024-09-28 11:22:40,91.39999999999999,5,2,11.99,23.98,1056,Credit Card,91.39999999999999,Completed,2024-09-28,2024-09-28,91.39999999999999,152,875,2024-09-28 11:22:40,91.39999999999999,Fall,Weekend
1056,152,875,2024-09-28 11:22:40,91.39999999999999,18,1,6.99,6.99,1056,Credit Card,91.39999999999999,Completed,2024-09-28,2024-09-28,91.39999999999999,152,875,2024-09-28 11:22:40,91.39999999999999,Fall,Weekend
1056,152,875,2024-09-28 11:22:40,91.39999999999999,20,1,4.99,4.99,1056,Credit Card,91.39999999999999,Completed,2024-09-28,2024-09-28,91.39999999999999,152,875,2024-09-28 11:22:40,91.39999999999999,Fall,Weekend
1056,152,875,2024-09-28 11:22:40,91.39999999999999,14,1,17.99,17.99,1056,Credit Card,91.39999999999999,Completed,2024-09-28,2024-09-28,91.39999999999999,152,875,2024-09-28 11:22:40,91.39999999999999,Fall,Weekend
1057,325,880,2024-12-25 06:34:59,85.44,4,2,22.99,45.98,1057,Cash,85.44,Declined,2024-12-25,2024-12-25,85.44,325,880,2024-12-25 06:34:59,85.44,Winter,Weekday
1057,325,880,2024-12-25 06:34:59,85.44,18,1,6.99,6.99,1057,Cash,85.44,Declined,2024-12-25,2024-12-25,85.44,325,880,2024-12-25 06:34:59,85.44,Winter,Weekday
1057,325,880,2024-12-25 06:34:59,85.44,8,1,16.49,16.49,1057,Cash,85.44,Declined,2024-12-25,2024-12-25,85.44,325,880,2024-12-25 06:34:59,85.44,Winter,Weekday
1057,325,880,2024-12-25 06:34:59,85.44,16,2,7.99,15.98,1057,Cash,85.44,Declined,2024-12-25,2024-12-25,85.44,325,880,2024-12-25 06:34:59,85.44,Winter,Weekday
1058,84,839,2024-09-15 03:24:40,172.40000000000003,11,3,20.99,62.97,1058,Credit Card,172.40000000000003,Declined,2024-09-15,2024-09-15,172.40000000000003,84,839,2024-09-15 03:24:40,172.40000000000003,Fall,Weekend
1058,84,839,2024-09-15 03:24:40,172.40000000000003,14,1,17.99,17.99,1058,Credit Card,172.40000000000003,Declined,2024-09-15,2024-09-15,172.40000000000003,84,839,2024-09-15 03:24:40,172.40000000000003,Fall,Weekend
1058,84,839,2024-09-15 03:24:40,172.40000000000003,6,3,17.99,53.97,1058,Credit Card,172.40000000000003,Declined,2024-09-15,2024-09-15,172.40000000000003,84,839,2024-09-15 03:24:40,172.40000000000003,Fall,Weekend
1058,84,839,2024-09-15 03:24:40,172.40000000000003,15,1,23.99,23.99,1058,Credit Card,172.40000000000003,Declined,2024-09-15,2024-09-15,172.40000000000003,84,839,2024-09-15 03:24:40,172.40000000000003,Fall,Weekend
1058,84,839,2024-09-15 03:24:40,172.40000000000003,16,1,7.99,7.99,1058,Credit Card,172.40000000000003,Declined,2024-09-15,2024-09-15,172.40000000000003,84,839,2024-09-15 03:24:40,172.40000000000003,Fall,Weekend
1058,84,839,2024-09-15 03:24:40,172.40000000000003,19,1,5.49,5.49,1058,Credit Card,172.40000000000003,Declined,2024-09-15,2024-09-15,172.40000000000003,84,839,2024-09-15 03:24:40,172.40000000000003,Fall,Weekend
1059,326,184,2024-07-17 01:39:41,155.90999999999997,3,1,18.99,18.99,1059,Credit Card,155.90999999999997,Completed,2024-07-17,2024-07-17,155.90999999999997,326,184,2024-07-17 01:39:41,155.90999999999997,Summer,Weekday
1059,326,184,2024-07-17 01:39:41,155.90999999999997,19,1,5.49,5.49,1059,Credit Card,155.90999999999997,Completed,2024-07-17,2024-07-17,155.90999999999997,326,184,2024-07-17 01:39:41,155.90999999999997,Summer,Weekday
1059,326,184,2024-07-17 01:39:41,155.90999999999997,11,3,20.99,62.97,1059,Credit Card,155.90999999999997,Completed,2024-07-17,2024-07-17,155.90999999999997,326,184,2024-07-17 01:39:41,155.90999999999997,Summer,Weekday
1059,326,184,2024-07-17 01:39:41,155.90999999999997,19,1,5.49,5.49,1059,Credit Card,155.90999999999997,Completed,2024-07-17,2024-07-17,155.90999999999997,326,184,2024-07-17 01:39:41,155.90999999999997,Summer,Weekday
1059,326,184,2024-07-17 01:39:41,155.90999999999997,11,3,20.99,62.97,1059,Credit Card,155.90999999999997,Completed,2024-07-17,2024-07-17,155.90999999999997,326,184,2024-07-17 01:39:41,155.90999999999997,Summer,Weekday
106,155,167,2024-08-05 19:52:33,67.95,6,3,17.99,53.97,106,Cash,67.95,Completed,2024-05-08,2024-08-05,67.95,155,167,2024-08-05 19:52:33,67.95,Summer,Weekday
106,155,167,2024-08-05 19:52:33,67.95,18,2,6.99,13.98,106,Cash,67.95,Completed,2024-05-08,2024-08-05,67.95,155,167,2024-08-05 19:52:33,67.95,Summer,Weekday
1060,268,454,2024-12-28 11:43:53,131.89,12,3,13.99,41.97,1060,Credit Card,131.89,Completed,2024-12-28,2024-12-28,131.89,268,454,2024-12-28 11:43:53,131.89,Winter,Weekend
1060,268,454,2024-12-28 11:43:53,131.89,3,3,18.99,56.97,1060,Credit Card,131.89,Completed,2024-12-28,2024-12-28,131.89,268,454,2024-12-28 11:43:53,131.89,Winter,Weekend
1060,268,454,2024-12-28 11:43:53,131.89,18,3,6.99,20.97,1060,Credit Card,131.89,Completed,2024-12-28,2024-12-28,131.89,268,454,2024-12-28 11:43:53,131.89,Winter,Weekend
1060,268,454,2024-12-28 11:43:53,131.89,17,2,5.99,11.98,1060,Credit Card,131.89,Completed,2024-12-28,2024-12-28,131.89,268,454,2024-12-28 11:43:53,131.89,Winter,Weekend
1061,381,666,2024-02-19 20:13:06,84.93,19,2,5.49,10.98,1061,Credit Card,84.93,Completed,2024-02-19,2024-02-19,84.93,381,666,2024-02-19 20:13:06,84.93,Winter,Weekday
1061,381,666,2024-02-19 20:13:06,84.93,12,2,13.99,27.98,1061,Credit Card,84.93,Completed,2024-02-19,2024-02-19,84.93,381,666,2024-02-19 20:13:06,84.93,Winter,Weekday
1061,381,666,2024-02-19 20:13:06,84.93,16,1,7.99,7.99,1061,Credit Card,84.93,Completed,2024-02-19,2024-02-19,84.93,381,666,2024-02-19 20:13:06,84.93,Winter,Weekday
1061,381,666,2024-02-19 20:13:06,84.93,3,2,18.99,37.98,1061,Credit Card,84.93,Completed,2024-02-19,2024-02-19,84.93,381,666,2024-02-19 20:13:06,84.93,Winter,Weekday
1062,160,951,2024-02-23 20:57:35,113.36000000000001,8,3,16.49,49.47,1062,Credit Card,113.36000000000001,Completed,2024-02-23,2024-02-23,113.36000000000001,160,951,2024-02-23 20:57:35,113.36000000000001,Winter,Weekday
1062,160,951,2024-02-23 20:57:35,113.36000000000001,19,2,5.49,10.98,1062,Credit Card,113.36000000000001,Completed,2024-02-23,2024-02-23,113.36000000000001,160,951,2024-02-23 20:57:35,113.36000000000001,Winter,Weekday
1062,160,951,2024-02-23 20:57:35,113.36000000000001,20,3,4.99,14.97,1062,Credit Card,113.36000000000001,Completed,2024-02-23,2024-02-23,113.36000000000001,160,951,2024-02-23 20:57:35,113.36000000000001,Winter,Weekday
1062,160,951,2024-02-23 20:57:35,113.36000000000001,18,2,6.99,13.98,1062,Credit Card,113.36000000000001,Completed,2024-02-23,2024-02-23,113.36000000000001,160,951,2024-02-23 20:57:35,113.36000000000001,Winter,Weekday
1062,160,951,2024-02-23 20:57:35,113.36000000000001,18,2,6.99,13.98,1062,Credit Card,113.36000000000001,Completed,2024-02-23,2024-02-23,113.36000000000001,160,951,2024-02-23 20:57:35,113.36000000000001,Winter,Weekday
1062,160,951,2024-02-23 20:57:35,113.36000000000001,20,2,4.99,9.98,1062,Credit Card,113.36000000000001,Completed,2024-02-23,2024-02-23,113.36000000000001,160,951,2024-02-23 20:57:35,113.36000000000001,Winter,Weekday
1063,297,766,2024-02-09 07:43:14,171.91,11,3,20.99,62.97,1063,Cash,171.91,Completed,2024-09-02,2024-02-09,171.91,297,766,2024-02-09 07:43:14,171.91,Winter,Weekday
1063,297,766,2024-02-09 07:43:14,171.91,4,1,22.99,22.99,1063,Cash,171.91,Completed,2024-09-02,2024-02-09,171.91,297,766,2024-02-09 07:43:14,171.91,Winter,Weekday
1063,297,766,2024-02-09 07:43:14,171.91,6,1,17.99,17.99,1063,Cash,171.91,Completed,2024-09-02,2024-02-09,171.91,297,766,2024-02-09 07:43:14,171.91,Winter,Weekday
1063,297,766,2024-02-09 07:43:14,171.91,17,1,5.99,5.99,1063,Cash,171.91,Completed,2024-09-02,2024-02-09,171.91,297,766,2024-02-09 07:43:14,171.91,Winter,Weekday
1063,297,766,2024-02-09 07:43:14,171.91,10,2,24.99,49.98,1063,Cash,171.91,Completed,2024-09-02,2024-02-09,171.91,297,766,2024-02-09 07:43:14,171.91,Winter,Weekday
1063,297,766,2024-02-09 07:43:14,171.91,5,1,11.99,11.99,1063,Cash,171.91,Completed,2024-09-02,2024-02-09,171.91,297,766,2024-02-09 07:43:14,171.91,Winter,Weekday
1064,342,60,2024-11-12 21:44:24,260.84999999999997,15,3,23.99,71.97,1064,Credit Card,260.84999999999997,Completed,2024-12-11,2024-11-12,260.84999999999997,342,60,2024-11-12 21:44:24,260.84999999999997,Fall,Weekday
1064,342,60,2024-11-12 21:44:24,260.84999999999997,15,2,23.99,47.98,1064,Credit Card,260.84999999999997,Completed,2024-12-11,2024-11-12,260.84999999999997,342,60,2024-11-12 21:44:24,260.84999999999997,Fall,Weekday
1064,342,60,2024-11-12 21:44:24,260.84999999999997,15,3,23.99,71.97,1064,Credit Card,260.84999999999997,Completed,2024-12-11,2024-11-12,260.84999999999997,342,60,2024-11-12 21:44:24,260.84999999999997,Fall,Weekday
1064,342,60,2024-11-12 21:44:24,260.84999999999997,20,2,4.99,9.98,1064,Credit Card,260.84999999999997,Completed,2024-12-11,2024-11-12,260.84999999999997,342,60,2024-11-12 21:44:24,260.84999999999997,Fall,Weekday
1064,342,60,2024-11-12 21:44:24,260.84999999999997,18,2,6.99,13.98,1064,Credit Card,260.84999999999997,Completed,2024-12-11,2024-11-12,260.84999999999997,342,60,2024-11-12 21:44:24,260.84999999999997,Fall,Weekday
1064,342,60,2024-11-12 21:44:24,260.84999999999997,7,3,14.99,44.97,1064,Credit Card,260.84999999999997,Completed,2024-12-11,2024-11-12,260.84999999999997,342,60,2024-11-12 21:44:24,260.84999999999997,Fall,Weekday
1065,280,675,2024-08-22 08:56:55,53.94,17,1,5.99,5.99,1065,Credit Card,53.94,Completed,2024-08-22,2024-08-22,53.94,280,675,2024-08-22 08:56:55,53.94,Summer,Weekday
1065,280,675,2024-08-22 08:56:55,53.94,17,2,5.99,11.98,1065,Credit Card,53.94,Completed,2024-08-22,2024-08-22,53.94,280,675,2024-08-22 08:56:55,53.94,Summer,Weekday
1065,280,675,2024-08-22 08:56:55,53.94,19,2,5.49,10.98,1065,Credit Card,53.94,Completed,2024-08-22,2024-08-22,53.94,280,675,2024-08-22 08:56:55,53.94,Summer,Weekday
1065,280,675,2024-08-22 08:56:55,53.94,10,1,24.99,24.99,1065,Credit Card,53.94,Completed,2024-08-22,2024-08-22,53.94,280,675,2024-08-22 08:56:55,53.94,Summer,Weekday
1066,114,999,2024-08-15 15:18:52,26.46,19,1,5.49,5.49,1066,Mobile Payment,26.46,Declined,2024-08-15,2024-08-15,26.46,114,999,2024-08-15 15:18:52,26.46,Summer,Weekday
1066,114,999,2024-08-15 15:18:52,26.46,18,3,6.99,20.97,1066,Mobile Payment,26.46,Declined,2024-08-15,2024-08-15,26.46,114,999,2024-08-15 15:18:52,26.46,Summer,Weekday
1067,99,843,2024-07-15 13:32:43,131.39999999999998,20,1,4.99,4.99,1067,Credit Card,131.39999999999998,Completed,2024-07-15,2024-07-15,131.39999999999998,99,843,2024-07-15 13:32:43,131.39999999999998,Summer,Weekday
1067,99,843,2024-07-15 13:32:43,131.39999999999998,11,3,20.99,62.97,1067,Credit Card,131.39999999999998,Completed,2024-07-15,2024-07-15,131.39999999999998,99,843,2024-07-15 13:32:43,131.39999999999998,Summer,Weekday
1067,99,843,2024-07-15 13:32:43,131.39999999999998,17,3,5.99,17.97,1067,Credit Card,131.39999999999998,Completed,2024-07-15,2024-07-15,131.39999999999998,99,843,2024-07-15 13:32:43,131.39999999999998,Summer,Weekday
1067,99,843,2024-07-15 13:32:43,131.39999999999998,19,1,5.49,5.49,1067,Credit Card,131.39999999999998,Completed,2024-07-15,2024-07-15,131.39999999999998,99,843,2024-07-15 13:32:43,131.39999999999998,Summer,Weekday
1067,99,843,2024-07-15 13:32:43,131.39999999999998,9,2,19.99,39.98,1067,Credit Card,131.39999999999998,Completed,2024-07-15,2024-07-15,131.39999999999998,99,843,2024-07-15 13:32:43,131.39999999999998,Summer,Weekday
1068,359,696,2024-03-10 02:24:00,116.91,5,1,11.99,11.99,1068,Cash,116.91,Declined,2024-10-03,2024-03-10,116.91,359,696,2024-03-10 02:24:00,116.91,Spring,Weekend
1068,359,696,2024-03-10 02:24:00,116.91,7,1,14.99,14.99,1068,Cash,116.91,Declined,2024-10-03,2024-03-10,116.91,359,696,2024-03-10 02:24:00,116.91,Spring,Weekend
1068,359,696,2024-03-10 02:24:00,116.91,12,2,13.99,27.98,1068,Cash,116.91,Declined,2024-10-03,2024-03-10,116.91,359,696,2024-03-10 02:24:00,116.91,Spring,Weekend
1068,359,696,2024-03-10 02:24:00,116.91,6,1,17.99,17.99,1068,Cash,116.91,Declined,2024-10-03,2024-03-10,116.91,359,696,2024-03-10 02:24:00,116.91,Spring,Weekend
1068,359,696,2024-03-10 02:24:00,116.91,19,2,5.49,10.98,1068,Cash,116.91,Declined,2024-10-03,2024-03-10,116.91,359,696,2024-03-10 02:24:00,116.91,Spring,Weekend
1068,359,696,2024-03-10 02:24:00,116.91,8,2,16.49,32.98,1068,Cash,116.91,Declined,2024-10-03,2024-03-10,116.91,359,696,2024-03-10 02:24:00,116.91,Spring,Weekend
1069,248,717,2024-09-28 16:24:20,130.89999999999998,15,1,23.99,23.99,1069,Cash,130.89999999999998,Completed,2024-09-28,2024-09-28,130.89999999999998,248,717,2024-09-28 16:24:20,130.89999999999998,Fall,Weekend
1069,248,717,2024-09-28 16:24:20,130.89999999999998,5,2,11.99,23.98,1069,Cash,130.89999999999998,Completed,2024-09-28,2024-09-28,130.89999999999998,248,717,2024-09-28 16:24:20,130.89999999999998,Fall,Weekend
1069,248,717,2024-09-28 16:24:20,130.89999999999998,15,2,23.99,47.98,1069,Cash,130.89999999999998,Completed,2024-09-28,2024-09-28,130.89999999999998,248,717,2024-09-28 16:24:20,130.89999999999998,Fall,Weekend
1069,248,717,2024-09-28 16:24:20,130.89999999999998,20,1,4.99,4.99,1069,Cash,130.89999999999998,Completed,2024-09-28,2024-09-28,130.89999999999998,248,717,2024-09-28 16:24:20,130.89999999999998,Fall,Weekend
1069,248,717,2024-09-28 16:24:20,130.89999999999998,17,1,5.99,5.99,1069,Cash,130.89999999999998,Completed,2024-09-28,2024-09-28,130.89999999999998,248,717,2024-09-28 16:24:20,130.89999999999998,Fall,Weekend
1069,248,717,2024-09-28 16:24:20,130.89999999999998,16,3,7.99,23.97,1069,Cash,130.89999999999998,Completed,2024-09-28,2024-09-28,130.89999999999998,248,717,2024-09-28 16:24:20,130.89999999999998,Fall,Weekend
107,32,41,2024-06-15 09:54:52,10.98,19,2,5.49,10.98,107,Credit Card,10.98,Completed,2024-06-15,2024-06-15,10.98,32,41,2024-06-15 09:54:52,10.98,Summer,Weekend
1070,106,77,2024-11-20 13:27:56,169.39,13,1,21.49,21.49,1070,Credit Card,169.39,Declined,2024-11-20,2024-11-20,169.39,106,77,2024-11-20 13:27:56,169.39,Fall,Weekday
1070,106,77,2024-11-20 13:27:56,169.39,12,2,13.99,27.98,1070,Credit Card,169.39,Declined,2024-11-20,2024-11-20,169.39,106,77,2024-11-20 13:27:56,169.39,Fall,Weekday
1070,106,77,2024-11-20 13:27:56,169.39,16,1,7.99,7.99,1070,Credit Card,169.39,Declined,2024-11-20,2024-11-20,169.39,106,77,2024-11-20 13:27:56,169.39,Fall,Weekday
1070,106,77,2024-11-20 13:27:56,169.39,16,3,7.99,23.97,1070,Credit Card,169.39,Declined,2024-11-20,2024-11-20,169.39,106,77,2024-11-20 13:27:56,169.39,Fall,Weekday
1070,106,77,2024-11-20 13:27:56,169.39,4,2,22.99,45.98,1070,Credit Card,169.39,Declined,2024-11-20,2024-11-20,169.39,106,77,2024-11-20 13:27:56,169.39,Fall,Weekday
1070,106,77,2024-11-20 13:27:56,169.39,11,2,20.99,41.98,1070,Credit Card,169.39,Declined,2024-11-20,2024-11-20,169.39,106,77,2024-11-20 13:27:56,169.39,Fall,Weekday
1071,128,903,2024-06-09 23:04:00,20.99,11,1,20.99,20.99,1071,Cash,20.99,Completed,2024-09-06,2024-06-09,20.99,128,903,2024-06-09 23:04:00,20.99,Summer,Weekend
1072,360,895,2024-03-14 06:49:24,99.86999999999999,17,3,5.99,17.97,1072,Cash,99.86999999999999,Completed,2024-03-14,2024-03-14,99.86999999999999,360,895,2024-03-14 06:49:24,99.86999999999999,Spring,Weekday
1072,360,895,2024-03-14 06:49:24,99.86999999999999,17,2,5.99,11.98,1072,Cash,99.86999999999999,Completed,2024-03-14,2024-03-14,99.86999999999999,360,895,2024-03-14 06:49:24,99.86999999999999,Spring,Weekday
1072,360,895,2024-03-14 06:49:24,99.86999999999999,20,2,4.99,9.98,1072,Cash,99.86999999999999,Completed,2024-03-14,2024-03-14,99.86999999999999,360,895,2024-03-14 06:49:24,99.86999999999999,Spring,Weekday
1072,360,895,2024-03-14 06:49:24,99.86999999999999,8,2,16.49,32.98,1072,Cash,99.86999999999999,Completed,2024-03-14,2024-03-14,99.86999999999999,360,895,2024-03-14 06:49:24,99.86999999999999,Spring,Weekday
1072,360,895,2024-03-14 06:49:24,99.86999999999999,17,1,5.99,5.99,1072,Cash,99.86999999999999,Completed,2024-03-14,2024-03-14,99.86999999999999,360,895,2024-03-14 06:49:24,99.86999999999999,Spring,Weekday
1072,360,895,2024-03-14 06:49:24,99.86999999999999,18,3,6.99,20.97,1072,Cash,99.86999999999999,Completed,2024-03-14,2024-03-14,99.86999999999999,360,895,2024-03-14 06:49:24,99.86999999999999,Spring,Weekday
1073,40,436,2024-12-19 02:21:56,97.92999999999999,1,2,15.99,31.98,1073,Cash,97.92999999999999,Completed,2024-12-19,2024-12-19,97.92999999999999,40,436,2024-12-19 02:21:56,97.92999999999999,Winter,Weekday
1073,40,436,2024-12-19 02:21:56,97.92999999999999,18,2,6.99,13.98,1073,Cash,97.92999999999999,Completed,2024-12-19,2024-12-19,97.92999999999999,40,436,2024-12-19 02:21:56,97.92999999999999,Winter,Weekday
1073,40,436,2024-12-19 02:21:56,97.92999999999999,4,2,22.99,45.98,1073,Cash,97.92999999999999,Completed,2024-12-19,2024-12-19,97.92999999999999,40,436,2024-12-19 02:21:56,97.92999999999999,Winter,Weekday
1073,40,436,2024-12-19 02:21:56,97.92999999999999,17,1,5.99,5.99,1073,Cash,97.92999999999999,Completed,2024-12-19,2024-12-19,97.92999999999999,40,436,2024-12-19 02:21:56,97.92999999999999,Winter,Weekday
1074,94,119,2024-02-13 06:52:58,198.35999999999996,3,2,18.99,37.98,1074,Cash,198.35999999999996,Completed,2024-02-13,2024-02-13,198.35999999999996,94,119,2024-02-13 06:52:58,198.35999999999996,Winter,Weekday
1074,94,119,2024-02-13 06:52:58,198.35999999999996,19,1,5.49,5.49,1074,Cash,198.35999999999996,Completed,2024-02-13,2024-02-13,198.35999999999996,94,119,2024-02-13 06:52:58,198.35999999999996,Winter,Weekday
1074,94,119,2024-02-13 06:52:58,198.35999999999996,14,2,17.99,35.98,1074,Cash,198.35999999999996,Completed,2024-02-13,2024-02-13,198.35999999999996,94,119,2024-02-13 06:52:58,198.35999999999996,Winter,Weekday
1074,94,119,2024-02-13 06:52:58,198.35999999999996,16,3,7.99,23.97,1074,Cash,198.35999999999996,Completed,2024-02-13,2024-02-13,198.35999999999996,94,119,2024-02-13 06:52:58,198.35999999999996,Winter,Weekday
1074,94,119,2024-02-13 06:52:58,198.35999999999996,13,2,21.49,42.98,1074,Cash,198.35999999999996,Completed,2024-02-13,2024-02-13,198.35999999999996,94,119,2024-02-13 06:52:58,198.35999999999996,Winter,Weekday
1074,94,119,2024-02-13 06:52:58,198.35999999999996,16,2,7.99,15.98,1074,Cash,198.35999999999996,Completed,2024-02-13,2024-02-13,198.35999999999996,94,119,2024-02-13 06:52:58,198.35999999999996,Winter,Weekday
1074,94,119,2024-02-13 06:52:58,198.35999999999996,14,2,17.99,35.98,1074,Cash,198.35999999999996,Completed,2024-02-13,2024-02-13,198.35999999999996,94,119,2024-02-13 06:52:58,198.35999999999996,Winter,Weekday
1075,49,326,2024-03-04 00:39:24,79.44,20,3,4.99,14.97,1075,Credit Card,79.44,Completed,2024-04-03,2024-03-04,79.44,49,326,2024-03-04 00:39:24,79.44,Spring,Weekday
1075,49,326,2024-03-04 00:39:24,79.44,13,3,21.49,64.47,1075,Credit Card,79.44,Completed,2024-04-03,2024-03-04,79.44,49,326,2024-03-04 00:39:24,79.44,Spring,Weekday
1076,5,751,2024-03-11 19:45:04,35.98,14,2,17.99,35.98,1076,Credit Card,35.98,Declined,2024-11-03,2024-03-11,35.98,5,751,2024-03-11 19:45:04,35.98,Spring,Weekday
1077,191,643,2024-02-25 05:19:25,135.88,1,2,15.99,31.98,1077,Credit Card,135.88,Completed,2024-02-25,2024-02-25,135.88,191,643,2024-02-25 05:19:25,135.88,Winter,Weekend
1077,191,643,2024-02-25 05:19:25,135.88,7,1,14.99,14.99,1077,Credit Card,135.88,Completed,2024-02-25,2024-02-25,135.88,191,643,2024-02-25 05:19:25,135.88,Winter,Weekend
1077,191,643,2024-02-25 05:19:25,135.88,6,3,17.99,53.97,1077,Credit Card,135.88,Completed,2024-02-25,2024-02-25,135.88,191,643,2024-02-25 05:19:25,135.88,Winter,Weekend
1077,191,643,2024-02-25 05:19:25,135.88,18,2,6.99,13.98,1077,Credit Card,135.88,Completed,2024-02-25,2024-02-25,135.88,191,643,2024-02-25 05:19:25,135.88,Winter,Weekend
1077,191,643,2024-02-25 05:19:25,135.88,17,1,5.99,5.99,1077,Credit Card,135.88,Completed,2024-02-25,2024-02-25,135.88,191,643,2024-02-25 05:19:25,135.88,Winter,Weekend
1077,191,643,2024-02-25 05:19:25,135.88,20,3,4.99,14.97,1077,Credit Card,135.88,Completed,2024-02-25,2024-02-25,135.88,191,643,2024-02-25 05:19:25,135.88,Winter,Weekend
1078,1,781,2024-01-19 10:49:09,280.84000000000003,1,3,15.99,47.97,1078,Credit Card,280.84000000000003,Declined,2024-01-19,2024-01-19,280.84000000000003,1,781,2024-01-19 10:49:09,280.84000000000003,Winter,Weekday
1078,1,781,2024-01-19 10:49:09,280.84000000000003,2,2,12.99,25.98,1078,Credit Card,280.84000000000003,Declined,2024-01-19,2024-01-19,280.84000000000003,1,781,2024-01-19 10:49:09,280.84000000000003,Winter,Weekday
1078,1,781,2024-01-19 10:49:09,280.84000000000003,16,2,7.99,15.98,1078,Credit Card,280.84000000000003,Declined,2024-01-19,2024-01-19,280.84000000000003,1,781,2024-01-19 10:49:09,280.84000000000003,Winter,Weekday
1078,1,781,2024-01-19 10:49:09,280.84000000000003,4,2,22.99,45.98,1078,Credit Card,280.84000000000003,Declined,2024-01-19,2024-01-19,280.84000000000003,1,781,2024-01-19 10:49:09,280.84000000000003,Winter,Weekday
1078,1,781,2024-01-19 10:49:09,280.84000000000003,19,1,5.49,5.49,1078,Credit Card,280.84000000000003,Declined,2024-01-19,2024-01-19,280.84000000000003,1,781,2024-01-19 10:49:09,280.84000000000003,Winter,Weekday
1078,1,781,2024-01-19 10:49:09,280.84000000000003,13,3,21.49,64.47,1078,Credit Card,280.84000000000003,Declined,2024-01-19,2024-01-19,280.84000000000003,1,781,2024-01-19 10:49:09,280.84000000000003,Winter,Weekday
1078,1,781,2024-01-19 10:49:09,280.84000000000003,10,3,24.99,74.97,1078,Credit Card,280.84000000000003,Declined,2024-01-19,2024-01-19,280.84000000000003,1,781,2024-01-19 10:49:09,280.84000000000003,Winter,Weekday
1079,36,69,2024-07-12 18:26:06,37.96,12,1,13.99,13.99,1079,Credit Card,37.96,Timeout,2024-12-07,2024-07-12,37.96,36,69,2024-07-12 18:26:06,37.96,Summer,Weekday
1079,36,69,2024-07-12 18:26:06,37.96,16,3,7.99,23.97,1079,Credit Card,37.96,Timeout,2024-12-07,2024-07-12,37.96,36,69,2024-07-12 18:26:06,37.96,Summer,Weekday
108,259,917,2024-02-19 13:18:37,139.92999999999998,4,3,22.99,68.97,108,Cash,139.92999999999998,Completed,2024-02-19,2024-02-19,139.92999999999998,259,917,2024-02-19 13:18:37,139.92999999999998,Winter,Weekday
108,259,917,2024-02-19 13:18:37,139.92999999999998,13,2,21.49,42.98,108,Cash,139.92999999999998,Completed,2024-02-19,2024-02-19,139.92999999999998,259,917,2024-02-19 13:18:37,139.92999999999998,Winter,Weekday
108,259,917,2024-02-19 13:18:37,139.92999999999998,12,2,13.99,27.98,108,Cash,139.92999999999998,Completed,2024-02-19,2024-02-19,139.92999999999998,259,917,2024-02-19 13:18:37,139.92999999999998,Winter,Weekday
1080,199,31,2024-08-13 14:19:20,256.33,5,3,11.99,35.97,1080,Cash,256.33,Completed,2024-08-13,2024-08-13,256.33,199,31,2024-08-13 14:19:20,256.33,Summer,Weekday
1080,199,31,2024-08-13 14:19:20,256.33,1,3,15.99,47.97,1080,Cash,256.33,Completed,2024-08-13,2024-08-13,256.33,199,31,2024-08-13 14:19:20,256.33,Summer,Weekday
1080,199,31,2024-08-13 14:19:20,256.33,12,3,13.99,41.97,1080,Cash,256.33,Completed,2024-08-13,2024-08-13,256.33,199,31,2024-08-13 14:19:20,256.33,Summer,Weekday
