order_id,store_id,customer_id,order_date,total_amount
1150,343,637,2024-01-18 07:24:01,150.88
1151,257,898,2024-12-19 01:13:19,83.41
1152,134,22,2024-07-28 12:10:33,98.93
1153,77,688,2024-09-13 05:40:39,63.92
1154,90,931,2024-03-07 12:23:18,153.43
1155,7,898,2024-01-07 19:45:04,39.94
1156,301,403,2024-01-06 09:13:01,23.97
1157,188,420,2024-06-05 05:50:02,103.89000000000001
1158,145,890,2024-05-15 14:24:25,33.96
1159,87,573,2024-01-10 04:48:14,128.89999999999998
1160,368,195,2024-11-22 19:23:47,48.97
1161,46,201,2024-06-19 06:46:10,101.43999999999998
1162,66,527,2024-04-12 08:50:12,110.91999999999999
1163,398,881,2024-01-17 19:55:57,149.89000000000001
1164,42,375,2024-11-16 02:28:14,21.96
1165,292,991,2024-05-05 02:12:41,103.38
1166,53,640,2024-09-03 14:37:37,74.43
1167,262,683,2024-06-09 09:54:06,79.96
1168,291,873,2024-09-13 10:37:03,141.38
1169,280,600,2024-08-09 18:36:56,127.89999999999999
1170,399,640,2024-09-25 23:44:45,220.83
1171,85,994,2024-07-23 05:49:57,116.88
1172,40,300,2024-02-10 12:11:39,171.86999999999998
1173,257,31,2024-07-20 17:54:22,212.87999999999997
1174,230,21,2024-10-06 02:53:05,148.86
1175,198,216,2024-04-29 02:30:32,26.98
1176,87,927,2024-07-11 11:31:09,144.42999999999998
1177,156,574,2024-05-06 16:54:31,72.94
1178,159,562,2024-11-10 05:41:10,173.89999999999998
1179,99,36,2024-03-27 10:51:24,137.89
1180,304,502,2024-07-30 20:45:11,62.92
1181,284,568,2024-06-22 16:57:07,131.85999999999999
1182,28,51,2024-09-08 04:27:48,262.84000000000003
1183,384,968,2024-07-21 00:58:47,41.98
1184,400,710,2024-07-26 21:39:50,138.89999999999998
1185,81,825,2024-10-06 03:56:15,109.39999999999999
1186,110,414,2024-08-10 10:23:58,231.82000000000002
1187,326,982,2024-08-11 04:50:30,46.94
1188,366,536,2024-03-17 18:02:55,82.91
1189,66,144,2024-06-20 15:50:55,155.9
1190,135,21,2024-07-21 21:43:37,229.38
1191,360,167,2024-07-07 11:54:01,41.97
1192,262,250,2024-10-03 03:13:58,56.97
1193,278,556,2024-08-20 04:33:57,39.98
1194,251,160,2024-09-12 07:50:45,140.88
1195,127,397,2024-05-09 09:09:12,146.41000000000003
1196,144,723,2024-09-15 20:29:14,126.40999999999998
1197,211,593,2024-07-02 23:45:25,86.44
1198,179,629,2024-04-08 22:42:02,59.95
1199,125,930,2024-09-27 22:51:58,47.98
1200,295,577,2024-02-15 07:49:43,26.96
1201,342,791,2024-03-04 10:45:47,99.94
1202,259,620,2024-01-20 15:24:09,20.97
1203,169,811,2024-04-28 12:55:23,91.92999999999999
1204,239,556,2024-02-17 04:33:27,131.91
1205,352,33,2024-03-03 06:21:47,71.9
1206,273,560,2024-11-29 16:37:23,74.38
1207,87,390,2024-01-13 13:35:29,52.44
1208,273,215,2024-02-08 07:39:13,90.41
1209,147,472,2024-05-22 19:36:49,158.84
1210,249,923,2024-05-19 02:42:55,95.90999999999998
1211,6,220,2024-09-11 17:20:53,35.47
1212,264,304,2024-10-10 02:05:55,82.46
1213,42,169,2024-05-27 22:57:05,14.99
1214,320,959,2024-03-17 16:06:13,48.459999999999994
1215,146,529,2024-06-30 00:45:55,183.82999999999998
1216,49,616,2024-12-26 00:49:40,136.88000000000002
1217,23,771,2024-03-10 01:06:38,168.36999999999998
1218,317,953,2024-07-21 01:10:09,49.95
1219,333,265,2024-06-27 05:42:27,126.39999999999999
1220,36,78,2024-01-04 10:57:31,47.98
1221,53,722,2024-12-01 00:21:07,47.97
1222,327,624,2024-07-30 07:37:51,96.91
1223,267,782,2024-11-22 10:43:46,95.92
1224,379,38,2024-12-21 03:44:01,193.36
1225,18,286,2024-08-29 04:04:04,55.93
1226,295,378,2024-08-23 15:07:20,150.87
1227,56,41,2024-11-04 16:34:46,47.95
1228,317,701,2024-09-06 14:33:59,206.81
1229,253,813,2024-05-10 10:32:21,62.959999999999994
1230,313,908,2024-09-17 12:45:47,48.95
1231,359,797,2024-12-24 18:20:05,109.91
1232,344,753,2024-07-08 14:22:07,131.41
1233,3,326,2024-12-19 22:00:10,73.94999999999999
1234,310,940,2024-02-11 21:44:20,78.43
1235,337,831,2024-12-24 21:12:26,161.87
1236,89,852,2024-08-08 14:25:40,194.82999999999998
1237,39,845,2024-12-18 18:38:04,14.98
1238,66,992,2024-10-28 03:49:19,49.94
1239,114,596,2024-07-18 08:23:53,171.4
1240,18,168,2024-05-13 02:53:59,218.87999999999997
1241,85,338,2024-09-17 09:10:58,129.88
1242,250,234,2024-08-16 03:56:50,111.92999999999999
1243,312,470,2024-08-16 16:20:08,65.89
1244,165,325,2024-10-22 09:06:37,122.44
1245,163,584,2024-07-17 21:22:53,81.92999999999999
1246,191,208,2024-07-22 07:47:33,154.84
1247,259,75,2024-02-12 12:17:15,86.94
1248,100,785,2024-11-15 23:23:22,137.90999999999997
1249,238,249,2024-12-18 05:33:37,70.97
1250,14,479,2024-09-07 13:02:55,183.86999999999998
1251,289,1,2024-08-12 23:56:08,132.87
1252,166,431,2024-11-14 12:19:17,164.37
1253,192,78,2024-12-09 18:14:13,214.82999999999998
1254,5,655,2024-03-31 21:16:43,81.88
1255,17,989,2024-12-14 01:22:26,84.42
1256,397,389,2024-10-28 16:58:40,66.94999999999999
1257,350,432,2024-08-16 05:45:16,274.83
1258,234,640,2024-07-30 05:45:05,144.39999999999998
1259,277,866,2024-03-27 10:17:49,31.98
1260,276,833,2024-04-28 04:11:24,44.97
1261,269,559,2024-04-15 06:29:39,91.96
1262,160,289,2024-01-31 06:23:05,100.39999999999999
1263,353,626,2024-04-28 13:17:27,121.91000000000001
1264,29,535,2024-02-04 21:25:58,21.49
1265,381,441,2024-05-20 21:59:20,35.97
1266,166,988,2024-12-15 00:09:23,87.94
1267,256,546,2024-04-26 01:54:25,27.96
1268,262,440,2024-07-20 13:39:01,5.49
1269,277,309,2024-05-03 17:36:54,80.92999999999999
1270,186,278,2024-08-29 21:22:16,56.97
1271,97,119,2024-07-11 06:30:50,26.97
1272,183,604,2024-02-29 04:38:16,10.98
1273,293,591,2024-07-05 16:25:13,20.98
1274,314,710,2024-02-28 00:09:23,88.94
1275,311,392,2024-06-24 17:38:38,221.82000000000002
1276,34,515,2024-03-30 02:15:10,53.97
1277,104,149,2024-07-22 07:38:14,25.98
1278,81,989,2024-02-29 08:09:39,81.88000000000001
1279,265,479,2024-07-25 23:45:27,56.97
1280,332,422,2024-11-25 18:41:17,169.82
1281,230,683,2024-11-07 10:55:45,133.39999999999998
1282,74,255,2024-11-08 10:21:58,118.92999999999999
1283,272,589,2024-08-19 09:41:08,86.94999999999999
1284,65,203,2024-03-31 15:46:07,35.97
1285,233,79,2024-12-22 14:32:56,80.95
1286,48,943,2024-02-22 16:49:35,128.9
1287,94,197,2024-05-14 11:35:52,62.97
1288,297,805,2024-09-24 18:59:15,74.45
1289,391,434,2024-08-14 06:10:24,196.86
1290,164,293,2024-02-12 21:57:43,155.39999999999998
1291,60,619,2024-07-27 18:56:59,158.85999999999999
1292,260,589,2024-02-27 01:28:53,6.99
1293,47,734,2024-09-14 15:06:32,259.86
1294,81,13,2024-08-30 14:45:25,44.93
1295,270,271,2024-02-04 19:51:02,155.41000000000003
1296,16,700,2024-02-20 19:57:32,91.91
1297,27,911,2024-03-16 15:42:18,100.89999999999999
1298,39,736,2024-11-10 06:39:34,82.92999999999999
1299,178,733,2024-11-24 02:53:12,127.91
1300,396,11,2024-07-20 07:42:18,186.36
1301,30,195,2024-02-03 01:52:19,104.43999999999998
1302,281,436,2024-02-11 06:10:12,155.92
1303,227,952,2024-11-23 05:52:29,85.91
1304,70,29,2024-01-21 11:16:41,49.98
1305,151,515,2024-10-01 00:29:57,152.34
1306,262,541,2024-03-28 05:25:37,237.82999999999998
1307,250,121,2024-07-21 14:04:37,190.37
1308,17,638,2024-11-25 21:49:25,110.92999999999999
1309,81,907,2024-04-07 05:31:23,15.98
1310,184,478,2024-11-21 15:08:19,112.43
1311,125,846,2024-10-09 23:02:07,113.88999999999999
1312,234,782,2024-01-04 01:37:06,172.89
1313,114,168,2024-09-10 07:53:56,50.41
1314,6,140,2024-08-13 16:00:45,138.37
1315,327,984,2024-04-11 10:49:32,135.39
1316,91,907,2024-12-16 09:41:06,37.459999999999994
1317,174,503,2024-07-13 21:27:44,230.84
1318,78,515,2024-03-20 21:31:52,98.89999999999999
1319,399,943,2024-05-11 09:50:33,94.96
1320,372,401,2024-12-25 20:33:19,5.49
1321,168,567,2024-08-24 19:31:14,10.98
1322,89,54,2024-06-25 16:21:26,92.91999999999999
1323,313,754,2024-06-27 02:46:49,178.88
1324,323,100,2024-07-15 20:05:31,5.49
1325,262,882,2024-05-27 21:21:03,153.39999999999998
1326,43,228,2024-03-10 15:59:28,39.48
1327,311,551,2024-01-06 01:57:03,224.85000000000002
1328,12,687,2024-02-18 17:30:57,119.88
1329,59,172,2024-07-08 03:23:03,122.92999999999999
1330,395,910,2024-08-02 15:59:30,72.41
1331,271,272,2024-08-04 07:17:47,20.97
1332,295,700,2024-10-07 21:50:47,6.99
1333,27,544,2024-10-04 07:25:21,32.97
1334,95,45,2024-06-25 15:07:01,176.88
1335,141,381,2024-05-03 06:01:17,152.93
1336,172,229,2024-12-31 14:34:59,136.89999999999998
1337,304,522,2024-05-05 05:35:03,93.91999999999999
1338,387,869,2024-08-11 01:27:05,304.84000000000003
1339,137,181,2024-12-01 08:33:19,16.47
1340,37,783,2024-08-19 09:21:19,104.94
1341,99,783,2024-08-11 12:30:55,35.97
1342,65,93,2024-04-04 13:57:02,36.45
1343,112,907,2024-08-27 22:35:36,66.44999999999999
1344,303,718,2024-09-06 17:04:52,91.92
1345,18,736,2024-05-24 15:26:11,37.94
1346,276,59,2024-08-14 05:07:25,125.92
1347,178,809,2024-01-23 18:23:17,77.94
1348,313,547,2024-04-14 07:51:34,203.91
1349,184,465,2024-01-23 23:14:07,191.89
1350,119,991,2024-11-20 20:01:14,172.37999999999997
1351,173,368,2024-03-18 18:21:57,55.95
1352,102,793,2024-11-18 00:02:36,245.34
1353,378,966,2024-07-01 04:02:15,118.39
1354,380,884,2024-05-12 13:40:35,27.47
1355,92,72,2024-10-27 10:08:49,85.86
1356,205,19,2024-08-29 03:19:40,135.36
1357,217,307,2024-04-15 16:34:18,82.42999999999999
1358,292,128,2024-03-26 12:08:30,131.39999999999998
1359,218,504,2024-12-11 06:55:06,239.85999999999996
1360,29,14,2024-06-10 17:19:52,70.94
1361,307,163,2024-07-27 18:56:02,87.94
1362,172,900,2024-02-26 21:19:01,175.89
1363,224,324,2024-11-20 06:57:44,33.94
1364,320,552,2024-08-06 05:46:17,83.95
1365,84,901,2024-11-18 16:10:05,16.47
1366,108,264,2024-06-05 03:06:14,64.92
1367,222,555,2024-11-25 23:41:40,17.97
1368,252,676,2024-07-16 23:19:38,4.99
1369,292,980,2024-10-13 12:34:22,264.82
1370,8,285,2024-03-18 18:58:36,164.87999999999997
1371,13,23,2024-01-26 13:48:39,215.82
1372,162,927,2024-01-17 19:44:30,63.97
1373,222,315,2024-11-22 14:53:18,217.87
1374,148,87,2024-05-11 10:34:31,83.91999999999999
1375,142,786,2024-09-14 21:22:19,116.42
1376,71,695,2024-08-17 14:48:40,46.48
1377,31,389,2024-05-18 23:47:15,101.91999999999999
1378,154,577,2024-08-07 13:28:35,11.98
1379,325,377,2024-01-02 10:32:50,149.37
1380,237,655,2024-08-04 00:24:31,6.99
1381,129,799,2024-11-26 06:43:34,227.85999999999999
1382,253,612,2024-09-20 23:03:35,111.41
1383,384,247,2024-11-09 21:20:21,218.34
1384,352,59,2024-04-05 17:56:06,23.97
1385,39,149,2024-02-18 15:58:08,167.37
1386,323,726,2024-12-21 02:59:52,158.88000000000002
1387,146,486,2024-08-08 13:14:22,215.84
1388,334,686,2024-10-17 17:17:47,130.91
1389,211,805,2024-03-14 17:08:36,119.91
1390,307,216,2024-03-16 20:01:18,66.93
1391,205,922,2024-12-24 04:54:44,60.44
1392,104,427,2024-07-09 11:52:18,241.84
1393,241,268,2024-01-11 09:09:22,75.96
1394,315,705,2024-11-06 21:58:07,56.949999999999996
1395,140,340,2024-10-27 14:04:41,202.85
1396,201,283,2024-09-05 05:44:11,179.88
1397,313,715,2024-08-15 02:57:06,110.94
1398,372,885,2024-05-12 16:17:01,44.97
1399,186,741,2024-10-10 12:46:36,166.38
1400,249,903,2024-05-10 01:55:39,136.91
1401,150,397,2024-04-14 09:12:25,68.93
1402,27,629,2024-08-28 09:33:15,58.92
1403,120,57,2024-11-22 14:29:06,37.47
1404,37,660,2024-08-09 07:31:35,59.97
1405,241,884,2024-10-08 01:40:10,144.89999999999998
1406,225,266,2024-11-12 07:08:13,92.41
1407,231,359,2024-02-22 09:08:38,134.38
1408,218,492,2024-10-23 03:40:56,16.47
1409,394,853,2024-05-23 12:41:09,53.94
1410,362,11,2024-02-19 05:32:35,91.41999999999999
1411,389,190,2024-06-15 09:01:40,105.94
1412,290,529,2024-06-26 01:24:08,116.39
1413,380,661,2024-03-17 06:34:06,179.35
1414,341,98,2024-12-11 12:39:20,49.98
1415,296,370,2024-01-02 22:29:56,94.9
1416,74,339,2024-01-08 11:57:32,170.39999999999998
1417,50,461,2024-01-04 03:12:42,297.81999999999994
1418,337,3,2024-06-24 11:47:57,164.90999999999997
1419,358,745,2024-08-15 09:11:55,40.98
1420,221,564,2024-07-29 11:03:00,53.97
1421,241,376,2024-07-09 02:39:00,109.92
1422,239,371,2024-02-10 17:13:31,179.85
1423,261,759,2024-03-10 09:23:17,116.41999999999999
1424,89,123,2024-07-28 22:31:04,211.88
1425,113,972,2024-10-09 04:53:02,17.99
1426,375,979,2024-12-16 13:09:49,70.95
1427,393,72,2024-03-27 15:09:26,74.90999999999998
1428,226,529,2024-06-12 02:47:56,17.99
1429,250,707,2024-12-25 19:05:24,15.99
1430,188,706,2024-10-06 21:53:36,178.85999999999999
1431,190,955,2024-08-18 12:21:31,18.97
1432,223,801,2024-09-02 10:08:52,16.47
1433,13,772,2024-07-28 06:33:23,144.85
1434,351,951,2024-06-30 19:01:20,121.89
1435,146,437,2024-12-07 11:17:05,147.89
1436,187,719,2024-09-06 22:00:15,34.96
1437,273,808,2024-10-03 15:23:46,103.91
1438,68,368,2024-07-08 14:32:59,103.40999999999998
1439,142,648,2024-06-06 18:16:36,55.92
1440,171,4,2024-08-31 23:32:53,133.34
1441,91,583,2024-05-06 15:38:58,122.89999999999999
1442,4,574,2024-03-02 01:18:51,121.85999999999999
1443,20,644,2024-04-17 16:19:02,178.36
1444,224,476,2024-09-21 22:54:49,176.88
1445,210,716,2024-02-09 14:14:01,161.87
1446,233,366,2024-01-13 21:43:22,142.88
1447,376,597,2024-07-21 11:33:33,154.91
1448,336,308,2024-06-09 18:30:40,63.95
1449,240,934,2024-12-26 20:41:47,172.87000000000003
1450,370,929,2024-07-16 23:29:45,233.82
1451,170,208,2024-01-20 23:41:05,121.86999999999999
1452,87,785,2024-03-15 21:57:06,149.85
1453,223,93,2024-07-01 09:36:27,163.85000000000002
1454,114,748,2024-12-08 08:46:14,44.97
1455,388,511,2024-03-30 15:38:09,173.38
1456,270,989,2024-12-28 07:31:18,56.44
1457,347,551,2024-09-03 01:18:12,230.34
1458,141,473,2024-06-07 02:54:01,69.92999999999999
1459,305,541,2024-05-07 02:07:03,111.91999999999999
1460,85,859,2024-12-27 20:08:59,135.85999999999999
1461,25,495,2024-10-17 13:54:41,126.92
1462,200,317,2024-04-09 01:45:45,21.96
1463,88,988,2024-01-28 03:56:41,53.96
1464,376,394,2024-11-09 21:23:46,53.97
1465,277,406,2024-08-20 15:20:45,173.89
1466,184,22,2024-03-10 11:55:32,72.94
1467,400,791,2024-07-25 13:09:00,45.95
1468,14,215,2024-01-07 15:18:53,140.39
1469,235,7,2024-03-19 09:32:36,177.39
1470,284,654,2024-04-10 22:32:39,147.86
1471,176,969,2024-04-30 22:24:11,84.94999999999999
1472,187,735,2024-11-15 18:52:54,71.97
1473,347,741,2024-08-06 06:23:21,66.97
1474,76,81,2024-04-17 11:19:14,202.38
1475,26,853,2024-03-29 05:55:37,83.92
1476,290,309,2024-03-22 12:13:02,52.96
1477,311,678,2024-06-01 14:02:58,15.98
1478,91,525,2024-09-14 20:58:38,23.97
1479,234,133,2024-07-20 02:42:11,47.98
1480,302,587,2024-11-08 19:53:22,70.92999999999999
1481,205,345,2024-01-19 00:20:38,73.44
1482,113,697,2024-08-05 13:16:58,42.98
1483,35,217,2024-04-25 22:07:38,175.38
1484,82,128,2024-12-05 20:34:57,212.86
1485,311,569,2024-03-12 07:26:53,47.95
1486,390,525,2024-09-26 23:09:44,158.89
1487,255,672,2024-02-06 04:02:04,28.45
1488,161,624,2024-10-02 17:51:00,34.95
1489,219,982,2024-06-09 04:17:05,253.85999999999999
1490,361,803,2024-06-20 17:05:44,13.98
1491,75,692,2024-04-04 00:41:21,128.89000000000001
1492,233,793,2024-10-27 18:45:05,147.41
1493,153,848,2024-06-06 22:38:42,148.9
1494,92,926,2024-02-12 03:37:28,15.99
1495,256,615,2024-03-07 17:55:44,28.96
1496,103,818,2024-12-01 19:04:46,41.96
1497,331,72,2024-01-19 12:22:34,116.42
1498,133,969,2024-03-18 19:28:35,21.49
1499,127,456,2024-11-21 21:42:36,151.87
1500,255,425,2024-10-23 14:49:49,111.92999999999999
1501,290,445,2024-11-12 20:45:02,151.89
1502,340,25,2024-07-31 14:31:20,101.93999999999998
1503,170,500,2024-02-26 04:37:17,34.94
1504,201,158,2024-10-10 02:49:33,157.41
1505,128,282,2024-04-16 04:34:22,75.96
1506,191,755,2024-07-25 06:12:25,104.91
1507,308,600,2024-11-10 23:13:11,64.47
1508,206,906,2024-02-25 03:08:35,40.440000000000005
1509,290,305,2024-07-03 20:55:42,115.92
1510,74,909,2024-05-30 07:22:50,158.41
1511,85,128,2024-06-25 22:18:06,30.45
1512,93,435,2024-10-13 01:58:42,93.36
1513,7,498,2024-01-03 22:30:36,67.44
1514,346,772,2024-11-04 23:07:36,203.85999999999996
1515,235,546,2024-08-14 12:17:36,95.94
1516,135,237,2024-03-09 03:23:43,78.41999999999999
1517,184,323,2024-08-24 08:48:51,185.86
1518,146,377,2024-10-21 20:45:20,11.98
1519,11,804,2024-05-22 22:24:00,107.37999999999998
1520,242,224,2024-09-03 06:06:36,199.89000000000001
1521,138,877,2024-05-18 00:16:41,49.97
1522,383,662,2024-04-20 02:31:41,85.90999999999998
1523,82,717,2024-08-16 19:52:15,67.94
1524,159,163,2024-09-13 15:21:49,144.39
1525,303,578,2024-11-15 21:02:34,79.43
1526,294,929,2024-12-05 16:20:43,129.9
1527,248,578,2024-04-18 03:26:12,78.96
1528,348,913,2024-11-07 20:47:43,120.92999999999999
1529,399,57,2024-07-02 11:42:40,28.96
1530,302,558,2024-06-06 22:21:10,86.91999999999999
1531,110,434,2024-12-26 04:29:17,9.98
1532,319,888,2024-06-10 09:23:58,20.97
1533,270,561,2024-11-13 07:05:07,213.87
1534,20,798,2024-01-10 18:26:56,69.94
1535,304,835,2024-08-31 17:02:51,48.42
1536,301,900,2024-03-16 02:30:28,80.93
1537,16,647,2024-08-30 09:22:04,111.87
1538,251,819,2024-09-25 09:19:24,120.89
1539,219,790,2024-02-06 16:09:19,48.45
1540,331,479,2024-03-26 21:46:35,142.39999999999998
1541,325,268,2024-08-01 20:44:51,135.39999999999998
1542,222,446,2024-02-16 12:48:41,38.94
1543,286,366,2024-07-18 03:58:52,44.97
1544,111,665,2024-02-21 02:18:57,90.86999999999999
1545,161,52,2024-01-09 17:28:25,119.42
1546,39,863,2024-09-14 15:23:25,51.42999999999999
1547,390,994,2024-10-02 17:57:50,184.84
1548,176,82,2024-02-24 12:30:42,7.99
1549,156,521,2024-12-13 00:49:02,192.35
1550,248,261,2024-11-04 15:53:13,151.89000000000001
1551,64,69,2024-12-08 00:42:34,93.92999999999999
1552,79,632,2024-08-15 20:27:44,64.39
1553,36,248,2024-07-04 09:29:54,54.46
1554,249,192,2024-12-26 06:35:59,22.96
1555,23,315,2024-09-24 12:00:17,114.89999999999998
1556,4,669,2024-11-24 21:09:37,55.93000000000001
1557,1,837,2024-07-24 20:13:21,20.99
1558,294,400,2024-11-10 23:37:37,28.96
1559,168,432,2024-08-07 15:31:31,162.37
1560,38,655,2024-07-04 22:20:18,62.97
1561,80,841,2024-09-22 01:36:54,64.47
1562,278,205,2024-01-27 23:22:07,20.97
1563,179,905,2024-06-26 14:44:47,7.99
1564,333,223,2024-02-03 21:44:51,123.94
1565,341,850,2024-02-25 00:26:58,45.97
1566,161,919,2024-11-13 18:42:18,15.98
1567,59,640,2024-02-09 08:44:15,90.92999999999999
1568,233,487,2024-09-03 11:41:23,243.85000000000002
1569,31,3,2024-01-28 09:09:34,83.94999999999999
1570,228,314,2024-02-04 23:46:57,231.9
1571,170,286,2024-08-16 04:30:21,121.41
1572,134,21,2024-07-23 16:36:32,32.95
1573,363,299,2024-05-28 01:45:18,35.98
1574,341,417,2024-07-17 22:10:31,91.42999999999999
1575,154,211,2024-01-25 12:09:23,55.97
1576,13,541,2024-01-04 15:45:43,20.97
1577,213,610,2024-03-04 21:55:07,14.97
1578,124,636,2024-01-01 19:08:45,62.959999999999994
1579,376,909,2024-05-14 23:14:16,11.98
1580,295,811,2024-04-09 07:17:46,60.949999999999996
1581,301,609,2024-11-06 05:55:45,179.35
1582,70,434,2024-12-15 10:19:15,64.42
1583,272,188,2024-01-14 11:02:10,81.9
1584,71,26,2024-12-29 22:14:05,47.93
1585,28,479,2024-11-11 08:43:13,142.4
1586,363,755,2024-10-30 06:02:49,153.87
1587,362,525,2024-03-06 13:55:22,65.91
1588,256,202,2024-06-03 10:55:10,54.95
1589,100,244,2024-06-09 16:51:53,93.92999999999999
1590,306,143,2024-11-13 05:40:21,14.97
1591,122,440,2024-05-12 05:08:08,156.86
1592,279,874,2024-03-13 17:45:09,96.91999999999999
1593,118,88,2024-05-30 22:36:42,13.99
1594,159,643,2024-11-27 22:58:16,49.92000000000001
1595,298,805,2024-09-10 08:35:40,125.90999999999998
1596,107,881,2024-05-06 01:53:38,193.86999999999998
1597,153,426,2024-03-04 21:51:44,68.97
1598,51,38,2024-08-29 18:20:11,178.88
1599,309,837,2024-01-12 00:12:07,88.92
1600,172,172,2024-09-20 17:20:51,65.44
1601,234,348,2024-08-13 09:31:24,16.47
1602,183,563,2024-04-06 04:29:06,23.98
1603,242,353,2024-05-03 02:33:07,109.39999999999999
1604,350,680,2024-01-26 05:24:17,12.98
1605,132,155,2024-06-25 04:04:54,143.87
1606,272,405,2024-07-10 16:00:05,180.87999999999997
1607,265,90,2024-04-01 09:19:19,21.97
1608,41,495,2024-08-13 06:01:59,70.95
1609,47,971,2024-02-12 02:17:26,132.39999999999998
1610,307,813,2024-09-01 03:51:59,122.91
1611,5,878,2024-09-23 08:45:53,79.9
1612,182,626,2024-07-15 09:40:09,92.89
1613,229,781,2024-01-12 10:07:30,30.97
1614,350,182,2024-06-28 16:12:49,127.36
1615,313,9,2024-05-30 05:58:37,59.95
1616,43,232,2024-12-29 06:45:14,74.92999999999999
1617,364,827,2024-09-12 05:41:47,93.93
1618,205,643,2024-03-20 02:40:13,134.87
1619,243,228,2024-03-14 19:59:36,279.34999999999997
1620,159,833,2024-07-15 18:52:32,148.89999999999998
1621,353,933,2024-02-28 07:55:44,44.97
1622,129,65,2024-09-14 09:32:25,101.92
1623,12,54,2024-12-05 17:39:51,143.43
1624,127,743,2024-08-11 15:15:47,20.97
1625,191,622,2024-08-26 22:43:02,50.949999999999996
1626,106,237,2024-09-06 21:21:26,136.38
1627,352,235,2024-07-22 21:39:32,144.92000000000002
1628,26,813,2024-12-02 11:34:41,31.97
1629,122,584,2024-09-12 20:49:49,20.96
1630,230,715,2024-12-01 07:20:52,143.94
1631,383,927,2024-02-22 00:13:13,107.42999999999999
1632,261,566,2024-06-18 07:47:38,25.479999999999997
1633,331,261,2024-10-24 16:02:16,146.87
1634,167,294,2024-02-04 09:49:27,119.89999999999999
1635,80,662,2024-04-27 01:57:34,128.4
1636,55,320,2024-03-30 06:37:10,15.98
1637,171,1,2024-04-03 10:59:15,23.97
1638,22,200,2024-04-24 02:31:43,36.48
1639,263,407,2024-06-23 09:41:12,154.89
1640,43,498,2024-05-25 05:52:45,116.41999999999999
1641,221,126,2024-09-11 00:34:46,88.94
1642,360,553,2024-03-01 18:36:17,17.99
1643,124,583,2024-10-29 12:57:47,111.91000000000001
1644,34,157,2024-04-30 15:56:55,35.97
1645,52,85,2024-08-14 16:38:48,172.89000000000001
1646,174,995,2024-07-05 11:55:27,160.91
1647,262,628,2024-09-10 10:00:41,103.93999999999998
1648,364,226,2024-07-02 01:24:26,44.44
1649,329,859,2024-02-12 09:40:52,74.93
1650,39,834,2024-08-25 00:01:54,83.94
1651,27,683,2024-12-28 00:38:09,200.85
1652,384,902,2024-10-14 01:39:13,16.97
1653,26,271,2024-06-07 14:25:02,134.89
1654,173,996,2024-04-16 14:21:32,191.36999999999998
1655,82,31,2024-10-16 00:30:47,51.45
1656,165,33,2024-02-29 08:28:13,127.38999999999999
1657,244,70,2024-02-06 14:57:31,121.39999999999999
1658,96,358,2024-10-10 08:04:24,255.82999999999996
1659,357,176,2024-09-27 08:54:49,234.88000000000002
1660,376,274,2024-11-25 13:59:39,80.94
1661,51,974,2024-08-07 17:04:01,91.90999999999998
1662,38,168,2024-03-16 15:13:34,171.87
1663,301,789,2024-03-16 16:15:05,125.86
1664,102,962,2024-04-21 21:47:16,125.90999999999998
1665,73,419,2024-11-02 06:37:53,128.91
1666,318,799,2024-08-28 00:47:56,164.84
1667,50,685,2024-06-13 06:01:53,23.97
1668,279,246,2024-07-06 01:38:46,11.98
1669,262,989,2024-12-15 09:32:03,9.98
1670,269,106,2024-04-05 04:43:00,112.44999999999999
1671,221,846,2024-07-06 07:22:10,245.86999999999998
1672,43,584,2024-10-18 06:19:30,20.97
1673,300,24,2024-11-15 18:51:26,83.42
1674,103,80,2024-11-21 21:25:31,14.99
1675,153,489,2024-10-31 05:22:18,131.89
1676,260,912,2024-07-07 01:00:37,196.87
1677,160,745,2024-04-21 02:23:39,142.40999999999997
1678,70,567,2024-02-16 02:47:14,47.98
1679,113,264,2024-02-16 08:50:19,113.38000000000001
1680,139,826,2024-03-15 11:56:19,14.97
1681,30,4,2024-07-25 16:02:17,182.36999999999998
1682,201,473,2024-05-01 14:26:10,35.46
1683,192,255,2024-03-18 18:12:16,38.459999999999994
1684,299,414,2024-03-31 18:43:00,88.92
1685,315,409,2024-04-12 06:47:18,70.94999999999999
1686,358,770,2024-02-17 23:21:30,71.95
1687,141,810,2024-05-27 20:30:56,216.85999999999999
1688,335,998,2024-07-15 18:23:41,187.9
1689,251,78,2024-05-04 23:35:14,115.41
1690,34,733,2024-02-29 14:04:00,81.91999999999999
1691,279,360,2024-02-24 21:27:29,98.89999999999999
1692,375,13,2024-04-11 22:07:10,95.88
1693,113,425,2024-12-05 22:04:34,128.89
1694,241,315,2024-05-23 11:10:14,221.39
1695,31,884,2024-11-01 18:11:16,157.41
1696,156,606,2024-10-13 11:21:47,90.95
1697,229,367,2024-08-11 10:07:47,53.97
1698,257,472,2024-12-30 03:09:04,132.37
1699,273,677,2024-11-04 17:06:26,30.97
1700,154,805,2024-12-31 13:29:38,101.93
1701,309,33,2024-02-15 19:16:25,202.32
1702,217,306,2024-12-14 01:41:22,124.91
1703,130,379,2024-02-18 17:34:35,145.93
1704,211,540,2024-08-25 15:25:57,167.4
1705,71,352,2024-08-03 14:59:44,69.93
