invoice_id,order_id,invoice_date,total_invoice_amount
858,858,07-01-2024,48.93000000000001
859,859,05-10-2024,126.92999999999999
860,860,30-11-2024,191.88000000000002
861,861,19-05-2024,110.91
862,862,16-07-2024,103.94
863,863,01-06-2024,74.97
864,864,07-08-2024,148.88
865,865,20-12-2024,12.99
866,866,19-08-2024,157.88
867,867,13-12-2024,45.45
868,868,19-08-2024,106.91
869,869,21-12-2024,134.88
870,870,12-06-2024,20.97
871,871,31-08-2024,157.38
872,872,11-07-2024,23.97
873,873,01-02-2024,246.86
874,874,29-04-2024,223.35999999999999
875,875,03-10-2024,201.87
876,876,19-08-2024,98.87999999999998
877,877,14-02-2024,68.96
878,878,08-10-2024,138.40999999999997
879,879,16-08-2024,184.41
880,880,03-05-2024,84.42999999999999
881,881,10-01-2024,147.87
882,882,23-02-2024,76.91
883,883,31-08-2024,132.38
884,884,26-09-2024,83.45
885,885,28-03-2024,94.86
886,886,12-02-2024,47.95
887,887,26-09-2024,182.34
888,888,11-04-2024,128.89999999999998
889,889,27-06-2024,25.98
890,890,24-08-2024,66.96
891,891,06-01-2024,47.96
892,892,21-07-2024,218.35999999999999
893,893,24-12-2024,181.35
894,894,19-09-2024,45.959999999999994
895,895,15-02-2024,64.96
896,896,06-04-2024,92.89
897,897,28-04-2024,123.88
898,898,30-03-2024,68.94
899,899,04-12-2024,145.89
900,900,20-05-2024,60.97
901,901,20-04-2024,50.95
902,902,07-07-2024,32.45
903,903,16-06-2024,206.85999999999999
904,904,06-02-2024,91.44
905,905,03-06-2024,129.88
906,906,31-12-2024,81.94999999999999
907,907,02-11-2024,81.4
908,908,18-09-2024,39.98
909,909,22-07-2024,203.91
910,910,13-07-2024,61.44999999999999
911,911,10-12-2024,132.89999999999998
912,912,26-01-2024,128.38
913,913,06-12-2024,189.89
914,914,29-11-2024,12.99
915,915,22-07-2024,166.89
916,916,01-11-2024,84.92999999999999
917,917,17-09-2024,179.86
918,918,01-08-2024,194.89999999999998
919,919,19-02-2024,294.82
920,920,05-05-2024,147.9
921,921,01-08-2024,78.91
922,922,01-06-2024,77.96
923,923,06-12-2024,114.92999999999999
924,924,20-07-2024,257.78999999999996
925,925,04-06-2024,158.39999999999998
926,926,01-12-2024,20.99
927,927,19-08-2024,84.44999999999999
928,928,30-05-2024,33.95
929,929,04-01-2024,199.89999999999998
930,930,18-11-2024,146.91
931,931,24-09-2024,57.93
932,932,18-01-2024,127.91
933,933,24-02-2024,96.41
934,934,19-11-2024,10.98
935,935,14-03-2024,66.95
936,936,26-04-2024,201.87
937,937,27-06-2024,104.91
938,938,02-08-2024,124.88999999999997
939,939,29-01-2024,143.41
940,940,04-09-2024,90.90999999999998
941,941,08-03-2024,175.89000000000001
942,942,30-12-2024,193.35999999999999
943,943,14-10-2024,20.97
944,944,30-07-2024,67.92
945,945,25-03-2024,49.95
946,946,30-01-2024,95.92
947,947,16-07-2024,95.91999999999999
948,948,12-07-2024,79.93
949,949,28-02-2024,156.89999999999998
950,950,25-11-2024,182.35999999999999
951,951,17-04-2024,53.949999999999996
952,952,19-08-2024,98.94
953,953,25-04-2024,65.94
954,954,30-06-2024,106.9
955,955,14-09-2024,20.97
956,956,03-06-2024,79.38
957,957,27-02-2024,206.37
958,958,29-06-2024,78.46
959,959,21-08-2024,15.98
960,960,23-09-2024,187.89999999999998
961,961,27-12-2024,14.97
962,962,15-01-2024,211.84999999999997
963,963,04-02-2024,150.87
964,964,27-04-2024,101.39
965,965,14-05-2024,149.91
966,966,03-03-2024,205.34
967,967,07-11-2024,100.41
968,968,19-04-2024,87.42
969,969,13-06-2024,146.88
970,970,05-08-2024,97.92999999999999
971,971,05-03-2024,11.98
972,972,06-12-2024,91.89000000000001
973,973,25-04-2024,9.98
974,974,18-09-2024,41.97
975,975,05-02-2024,185.89
976,976,23-10-2024,197.86999999999998
977,977,08-01-2024,51.92
978,978,06-10-2024,26.950000000000003
979,979,26-05-2024,116.92
980,980,29-10-2024,165.36999999999998
981,981,16-09-2024,183.88
982,982,11-11-2024,106.44
983,983,07-12-2024,97.94
984,984,09-01-2024,26.97
985,985,08-09-2024,78.94
986,986,03-11-2024,177.89
987,987,21-02-2024,10.98
988,988,25-03-2024,105.88
989,989,09-11-2024,172.89
990,990,05-03-2024,119.87
991,991,06-07-2024,159.88
992,992,03-06-2024,81.95
993,993,31-01-2024,72.92999999999999
994,994,26-08-2024,162.88
995,995,11-10-2024,106.39999999999999
996,996,01-09-2024,50.95
997,997,29-01-2024,34.95
998,998,15-08-2024,187.9
999,999,02-12-2024,119.9
1000,1000,17-08-2024,15.98
1001,1001,26-08-2024,153.9
1002,1002,24-08-2024,5.99
1003,1003,21-12-2024,210.87999999999997
1004,1004,29-07-2024,53.95
1005,1005,20-07-2024,7.99
1006,1006,29-04-2024,96.92
1007,1007,28-03-2024,117.89999999999999
1008,1008,09-11-2024,144.41
1009,1009,14-06-2024,89.42999999999999
1010,1010,06-06-2024,159.91
1011,1011,11-03-2024,69.95
1012,1012,30-07-2024,101.89000000000001
1013,1013,23-11-2024,70.94
1014,1014,12-05-2024,47.44
1015,1015,27-05-2024,9.98
1016,1016,18-04-2024,21.96
1017,1017,02-06-2024,122.89
1018,1018,24-04-2024,127.87
1019,1019,17-10-2024,118.91
1020,1020,30-06-2024,137.38
1021,1021,18-02-2024,194.86999999999998
1022,1022,04-10-2024,162.87
1023,1023,29-06-2024,59.97
1024,1024,28-07-2024,154.41
1025,1025,25-07-2024,153.93
1026,1026,09-12-2024,143.94
1027,1027,01-10-2024,19.97
1028,1028,19-02-2024,34.95
1029,1029,02-06-2024,4.99
1030,1030,25-01-2024,78.91000000000001
1031,1031,22-01-2024,100.36
1032,1032,13-12-2024,61.910000000000004
1033,1033,16-10-2024,96.44
1034,1034,10-05-2024,35.98
1035,1035,16-11-2024,145.91
1036,1036,19-07-2024,180.35
1037,1037,09-12-2024,59.959999999999994
1038,1038,12-09-2024,115.89999999999999
1039,1039,04-01-2024,72.93
1040,1040,02-07-2024,172.9
1041,1041,04-04-2024,47.98
1042,1042,22-01-2024,96.42
1043,1043,14-12-2024,52.41
1044,1044,05-02-2024,157.41
1045,1045,28-01-2024,90.93
1046,1046,04-03-2024,68.97
1047,1047,21-04-2024,31.96
1048,1048,20-10-2024,53.949999999999996
1049,1049,10-09-2024,228.85999999999999
1050,1050,15-08-2024,141.88
1051,1051,15-07-2024,172.87
1052,1052,11-06-2024,167.92999999999998
1053,1053,29-06-2024,124.89999999999999
1054,1054,24-11-2024,198.32
1055,1055,25-03-2024,51.95
1056,1056,28-09-2024,91.39999999999999
1057,1057,25-12-2024,85.44
1058,1058,15-09-2024,172.40000000000003
1059,1059,17-07-2024,155.90999999999997
1060,1060,28-12-2024,131.89
1061,1061,19-02-2024,84.93
1062,1062,23-02-2024,113.36000000000001
1063,1063,09-02-2024,171.91
1064,1064,12-11-2024,260.84999999999997
1065,1065,22-08-2024,53.94
1066,1066,15-08-2024,26.46
1067,1067,15-07-2024,131.39999999999998
1068,1068,10-03-2024,116.91
1069,1069,28-09-2024,130.89999999999998
1070,1070,20-11-2024,169.39
1071,1071,09-06-2024,20.99
1072,1072,14-03-2024,99.86999999999999
1073,1073,19-12-2024,97.92999999999999
1074,1074,13-02-2024,198.35999999999996
1075,1075,04-03-2024,79.44
1076,1076,11-03-2024,35.98
1077,1077,25-02-2024,135.88
1078,1078,19-01-2024,280.84000000000003
1079,1079,12-07-2024,37.96
1080,1080,13-08-2024,256.33
1081,1081,27-03-2024,266.37
1082,1082,26-03-2024,138.39
1083,1083,06-07-2024,72.94
1084,1084,25-08-2024,26.950000000000003
1085,1085,19-09-2024,13.98
1086,1086,11-01-2024,13.98
1087,1087,22-10-2024,174.86999999999998
1088,1088,02-11-2024,46.95
1089,1089,30-05-2024,88.41000000000001
1090,1090,15-09-2024,113.9
1091,1091,23-03-2024,44.97
1092,1092,23-01-2024,79.39999999999999
1093,1093,23-09-2024,40.95
1094,1094,05-02-2024,58.44
1095,1095,29-01-2024,133.89000000000001
1096,1096,17-06-2024,130.89999999999998
1097,1097,30-11-2024,98.41999999999999
1098,1098,19-03-2024,161.38
1099,1099,29-08-2024,32.95
1100,1100,05-12-2024,77.93
1101,1101,16-06-2024,122.39999999999999
1102,1102,26-11-2024,172.85999999999999
1103,1103,04-04-2024,118.94
1104,1104,10-04-2024,129.89999999999998
1105,1105,11-01-2024,148.91
1106,1106,21-08-2024,222.85
1107,1107,01-05-2024,43.959999999999994
1108,1108,31-08-2024,41.97
1109,1109,15-09-2024,182.86999999999998
1110,1110,09-08-2024,148.89
1111,1111,23-05-2024,109.9
1112,1112,14-04-2024,113.89
1113,1113,31-10-2024,62.46
1114,1114,11-07-2024,66.42
1115,1115,13-01-2024,58.949999999999996
1116,1116,24-03-2024,59.97
1117,1117,01-11-2024,67.9
1118,1118,15-11-2024,53.949999999999996
1119,1119,13-09-2024,153.91
1120,1120,07-02-2024,105.44
1121,1121,10-06-2024,159.89999999999998
1122,1122,13-10-2024,64.44999999999999
1123,1123,30-07-2024,15.97
1124,1124,08-01-2024,76.94
1125,1125,13-05-2024,37.959999999999994
1126,1126,19-12-2024,146.92
1127,1127,28-10-2024,141.87
1128,1128,25-04-2024,42.98
1129,1129,12-08-2024,261.84999999999997
1130,1130,29-09-2024,87.9
1131,1131,19-09-2024,99.42999999999999
1132,1132,18-12-2024,55.400000000000006
1133,1133,25-06-2024,23.97
1134,1134,08-04-2024,49.47
1135,1135,23-10-2024,140.39999999999998
1136,1136,21-05-2024,87.40999999999998
1137,1137,02-12-2024,68.97
1138,1138,12-12-2024,170.87
1139,1139,02-07-2024,4.99
1140,1140,01-05-2024,124.42
1141,1141,02-06-2024,188.88
1142,1142,02-08-2024,51.47
1143,1143,17-11-2024,199.35999999999999
1144,1144,26-06-2024,20.99
1145,1145,18-11-2024,42.98
1146,1146,19-02-2024,88.93
1147,1147,08-09-2024,189.87
1148,1148,24-10-2024,15.98
1149,1149,02-07-2024,103.94999999999999
1150,1150,18-01-2024,150.88
1151,1151,19-12-2024,83.41
1152,1152,28-07-2024,98.93
1153,1153,13-09-2024,63.92
1154,1154,07-03-2024,153.43
1155,1155,07-01-2024,39.94
1156,1156,06-01-2024,23.97
1157,1157,05-06-2024,103.89000000000001
1158,1158,15-05-2024,33.96
1159,1159,10-01-2024,128.89999999999998
1160,1160,22-11-2024,48.97
1161,1161,19-06-2024,101.43999999999998
1162,1162,12-04-2024,110.91999999999999
1163,1163,17-01-2024,149.89000000000001
1164,1164,16-11-2024,21.96
1165,1165,05-05-2024,103.38
1166,1166,03-09-2024,74.43
1167,1167,09-06-2024,79.96
1168,1168,13-09-2024,141.38
1169,1169,09-08-2024,127.89999999999999
1170,1170,25-09-2024,220.83
1171,1171,23-07-2024,116.88
1172,1172,10-02-2024,171.86999999999998
1173,1173,20-07-2024,212.87999999999997
1174,1174,06-10-2024,148.86
1175,1175,29-04-2024,26.98
1176,1176,11-07-2024,144.42999999999998
1177,1177,06-05-2024,72.94
1178,1178,10-11-2024,173.89999999999998
1179,1179,27-03-2024,137.89
1180,1180,30-07-2024,62.92
1181,1181,22-06-2024,131.85999999999999
1182,1182,08-09-2024,262.84000000000003
1183,1183,21-07-2024,41.98
1184,1184,26-07-2024,138.89999999999998
1185,1185,06-10-2024,109.39999999999999
1186,1186,10-08-2024,231.82000000000002
1187,1187,11-08-2024,46.94
1188,1188,17-03-2024,82.91
1189,1189,20-06-2024,155.9
1190,1190,21-07-2024,229.38
1191,1191,07-07-2024,41.97
1192,1192,03-10-2024,56.97
1193,1193,20-08-2024,39.98
1194,1194,12-09-2024,140.88
1195,1195,09-05-2024,146.41000000000003
1196,1196,15-09-2024,126.40999999999998
1197,1197,02-07-2024,86.44
1198,1198,08-04-2024,59.95
1199,1199,27-09-2024,47.98
1200,1200,15-02-2024,26.96
1201,1201,04-03-2024,99.94
1202,1202,20-01-2024,20.97
1203,1203,28-04-2024,91.92999999999999
1204,1204,17-02-2024,131.91
1205,1205,03-03-2024,71.9
1206,1206,29-11-2024,74.38
1207,1207,13-01-2024,52.44
1208,1208,08-02-2024,90.41
1209,1209,22-05-2024,158.84
1210,1210,19-05-2024,95.90999999999998
1211,1211,11-09-2024,35.47
1212,1212,10-10-2024,82.46
1213,1213,27-05-2024,14.99
1214,1214,17-03-2024,48.459999999999994
1215,1215,30-06-2024,183.82999999999998
1216,1216,26-12-2024,136.88000000000002
1217,1217,10-03-2024,168.36999999999998
1218,1218,21-07-2024,49.95
1219,1219,27-06-2024,126.39999999999999
1220,1220,04-01-2024,47.98
1221,1221,01-12-2024,47.97
1222,1222,30-07-2024,96.91
1223,1223,22-11-2024,95.92
1224,1224,21-12-2024,193.36
1225,1225,29-08-2024,55.93
1226,1226,23-08-2024,150.87
1227,1227,04-11-2024,47.95
1228,1228,06-09-2024,206.81
1229,1229,10-05-2024,62.959999999999994
1230,1230,17-09-2024,48.95
1231,1231,24-12-2024,109.91
1232,1232,08-07-2024,131.41
1233,1233,19-12-2024,73.94999999999999
1234,1234,11-02-2024,78.43
1235,1235,24-12-2024,161.87
1236,1236,08-08-2024,194.82999999999998
1237,1237,18-12-2024,14.98
1238,1238,28-10-2024,49.94
1239,1239,18-07-2024,171.4
1240,1240,13-05-2024,218.87999999999997
1241,1241,17-09-2024,129.88
1242,1242,16-08-2024,111.92999999999999
1243,1243,16-08-2024,65.89
1244,1244,22-10-2024,122.44
1245,1245,17-07-2024,81.92999999999999
1246,1246,22-07-2024,154.84
1247,1247,12-02-2024,86.94
1248,1248,15-11-2024,137.90999999999997
1249,1249,18-12-2024,70.97
1250,1250,07-09-2024,183.86999999999998
1251,1251,12-08-2024,132.87
1252,1252,14-11-2024,164.37
1253,1253,09-12-2024,214.82999999999998
1254,1254,31-03-2024,81.88
1255,1255,14-12-2024,84.42
1256,1256,28-10-2024,66.94999999999999
1257,1257,16-08-2024,274.83
1258,1258,30-07-2024,144.39999999999998
1259,1259,27-03-2024,31.98
1260,1260,28-04-2024,44.97
1261,1261,15-04-2024,91.96
1262,1262,31-01-2024,100.39999999999999
1263,1263,28-04-2024,121.91000000000001
1264,1264,04-02-2024,21.49
1265,1265,20-05-2024,35.97
1266,1266,15-12-2024,87.94
1267,1267,26-04-2024,27.96
1268,1268,20-07-2024,5.49
1269,1269,03-05-2024,80.92999999999999
1270,1270,29-08-2024,56.97
1271,1271,11-07-2024,26.97
1272,1272,29-02-2024,10.98
1273,1273,05-07-2024,20.98
1274,1274,28-02-2024,88.94
1275,1275,24-06-2024,221.82000000000002
1276,1276,30-03-2024,53.97
1277,1277,22-07-2024,25.98
1278,1278,29-02-2024,81.88000000000001
1279,1279,25-07-2024,56.97
1280,1280,25-11-2024,169.82
1281,1281,07-11-2024,133.39999999999998
1282,1282,08-11-2024,118.92999999999999
1283,1283,19-08-2024,86.94999999999999
1284,1284,31-03-2024,35.97
1285,1285,22-12-2024,80.95
1286,1286,22-02-2024,128.9
1287,1287,14-05-2024,62.97
1288,1288,24-09-2024,74.45
1289,1289,14-08-2024,196.86
1290,1290,12-02-2024,155.39999999999998
1291,1291,27-07-2024,158.85999999999999
1292,1292,27-02-2024,6.99
1293,1293,14-09-2024,259.86
1294,1294,30-08-2024,44.93
1295,1295,04-02-2024,155.41000000000003
1296,1296,20-02-2024,91.91
1297,1297,16-03-2024,100.89999999999999
1298,1298,10-11-2024,82.92999999999999
1299,1299,24-11-2024,127.91
1300,1300,20-07-2024,186.36
1301,1301,03-02-2024,104.43999999999998
1302,1302,11-02-2024,155.92
1303,1303,23-11-2024,85.91
1304,1304,21-01-2024,49.98
1305,1305,01-10-2024,152.34
1306,1306,28-03-2024,237.82999999999998
1307,1307,21-07-2024,190.37
1308,1308,25-11-2024,110.92999999999999
1309,1309,07-04-2024,15.98
1310,1310,21-11-2024,112.43
1311,1311,09-10-2024,113.88999999999999
1312,1312,04-01-2024,172.89
1313,1313,10-09-2024,50.41
1314,1314,13-08-2024,138.37
1315,1315,11-04-2024,135.39
1316,1316,16-12-2024,37.459999999999994
1317,1317,13-07-2024,230.84
1318,1318,20-03-2024,98.89999999999999
1319,1319,11-05-2024,94.96
1320,1320,25-12-2024,5.49
1321,1321,24-08-2024,10.98
1322,1322,25-06-2024,92.91999999999999
1323,1323,27-06-2024,178.88
1324,1324,15-07-2024,5.49
1325,1325,27-05-2024,153.39999999999998
1326,1326,10-03-2024,39.48
1327,1327,06-01-2024,224.85000000000002
1328,1328,18-02-2024,119.88
1329,1329,08-07-2024,122.92999999999999
1330,1330,02-08-2024,72.41
1331,1331,04-08-2024,20.97
1332,1332,07-10-2024,6.99
1333,1333,04-10-2024,32.97
1334,1334,25-06-2024,176.88
1335,1335,03-05-2024,152.93
1336,1336,31-12-2024,136.89999999999998
1337,1337,05-05-2024,93.91999999999999
1338,1338,11-08-2024,304.84000000000003
1339,1339,01-12-2024,16.47
1340,1340,19-08-2024,104.94
1341,1341,11-08-2024,35.97
1342,1342,04-04-2024,36.45
1343,1343,27-08-2024,66.44999999999999
1344,1344,06-09-2024,91.92
1345,1345,24-05-2024,37.94
1346,1346,14-08-2024,125.92
1347,1347,23-01-2024,77.94
1348,1348,14-04-2024,203.91
1349,1349,23-01-2024,191.89
1350,1350,20-11-2024,172.37999999999997
1351,1351,18-03-2024,55.95
1352,1352,18-11-2024,245.34
1353,1353,01-07-2024,118.39
1354,1354,12-05-2024,27.47
1355,1355,27-10-2024,85.86
1356,1356,29-08-2024,135.36
1357,1357,15-04-2024,82.42999999999999
1358,1358,26-03-2024,131.39999999999998
1359,1359,11-12-2024,239.85999999999996
1360,1360,10-06-2024,70.94
1361,1361,27-07-2024,87.94
1362,1362,26-02-2024,175.89
1363,1363,20-11-2024,33.94
1364,1364,06-08-2024,83.95
1365,1365,18-11-2024,16.47
1366,1366,05-06-2024,64.92
1367,1367,25-11-2024,17.97
1368,1368,16-07-2024,4.99
1369,1369,13-10-2024,264.82
1370,1370,18-03-2024,164.87999999999997
1371,1371,26-01-2024,215.82
1372,1372,17-01-2024,63.97
1373,1373,22-11-2024,217.87
1374,1374,11-05-2024,83.91999999999999
1375,1375,14-09-2024,116.42
1376,1376,17-08-2024,46.48
1377,1377,18-05-2024,101.91999999999999
1378,1378,07-08-2024,11.98
1379,1379,02-01-2024,149.37
1380,1380,04-08-2024,6.99
1381,1381,26-11-2024,227.85999999999999
1382,1382,20-09-2024,111.41
1383,1383,09-11-2024,218.34
1384,1384,05-04-2024,23.97
1385,1385,18-02-2024,167.37
1386,1386,21-12-2024,158.88000000000002
1387,1387,08-08-2024,215.84
1388,1388,17-10-2024,130.91
1389,1389,14-03-2024,119.91
1390,1390,16-03-2024,66.93
1391,1391,24-12-2024,60.44
1392,1392,09-07-2024,241.84
1393,1393,11-01-2024,75.96
1394,1394,06-11-2024,56.949999999999996
1395,1395,27-10-2024,202.85
1396,1396,05-09-2024,179.88
1397,1397,15-08-2024,110.94
1398,1398,12-05-2024,44.97
1399,1399,10-10-2024,166.38
1400,1400,10-05-2024,136.91
1401,1401,14-04-2024,68.93
1402,1402,28-08-2024,58.92
1403,1403,22-11-2024,37.47
1404,1404,09-08-2024,59.97
1405,1405,08-10-2024,144.89999999999998
1406,1406,12-11-2024,92.41
1407,1407,22-02-2024,134.38
1408,1408,23-10-2024,16.47
1409,1409,23-05-2024,53.94
1410,1410,19-02-2024,91.41999999999999
1411,1411,15-06-2024,105.94
1412,1412,26-06-2024,116.39
1413,1413,17-03-2024,179.35
1414,1414,11-12-2024,49.98
1415,1415,02-01-2024,94.9
1416,1416,08-01-2024,170.39999999999998
1417,1417,04-01-2024,297.81999999999994
1418,1418,24-06-2024,164.90999999999997
1419,1419,15-08-2024,40.98
1420,1420,29-07-2024,53.97
1421,1421,09-07-2024,109.92
1422,1422,10-02-2024,179.85
1423,1423,10-03-2024,116.41999999999999
1424,1424,28-07-2024,211.88
1425,1425,09-10-2024,17.99
1426,1426,16-12-2024,70.95
1427,1427,27-03-2024,74.90999999999998
1428,1428,12-06-2024,17.99
1429,1429,25-12-2024,15.99
1430,1430,06-10-2024,178.85999999999999
1431,1431,18-08-2024,18.97
1432,1432,02-09-2024,16.47
1433,1433,28-07-2024,144.85
1434,1434,30-06-2024,121.89
1435,1435,07-12-2024,147.89
1436,1436,06-09-2024,34.96
1437,1437,03-10-2024,103.91
1438,1438,08-07-2024,103.40999999999998
1439,1439,06-06-2024,55.92
1440,1440,31-08-2024,133.34
1441,1441,06-05-2024,122.89999999999999
1442,1442,02-03-2024,121.85999999999999
1443,1443,17-04-2024,178.36
1444,1444,21-09-2024,176.88
1445,1445,09-02-2024,161.87
1446,1446,13-01-2024,142.88
1447,1447,21-07-2024,154.91
1448,1448,09-06-2024,63.95
1449,1449,26-12-2024,172.87000000000003
1450,1450,16-07-2024,233.82
1451,1451,20-01-2024,121.86999999999999
1452,1452,15-03-2024,149.85
1453,1453,01-07-2024,163.85000000000002
1454,1454,08-12-2024,44.97
1455,1455,30-03-2024,173.38
1456,1456,28-12-2024,56.44
1457,1457,03-09-2024,230.34
1458,1458,07-06-2024,69.92999999999999
1459,1459,07-05-2024,111.91999999999999
1460,1460,27-12-2024,135.85999999999999
1461,1461,17-10-2024,126.92
1462,1462,09-04-2024,21.96
1463,1463,28-01-2024,53.96
1464,1464,09-11-2024,53.97
1465,1465,20-08-2024,173.89
1466,1466,10-03-2024,72.94
1467,1467,25-07-2024,45.95
1468,1468,07-01-2024,140.39
1469,1469,19-03-2024,177.39
1470,1470,10-04-2024,147.86
1471,1471,30-04-2024,84.94999999999999
1472,1472,15-11-2024,71.97
1473,1473,06-08-2024,66.97
1474,1474,17-04-2024,202.38
1475,1475,29-03-2024,83.92
1476,1476,22-03-2024,52.96
1477,1477,01-06-2024,15.98
1478,1478,14-09-2024,23.97
1479,1479,20-07-2024,47.98
1480,1480,08-11-2024,70.92999999999999
1481,1481,19-01-2024,73.44
1482,1482,05-08-2024,42.98
1483,1483,25-04-2024,175.38
1484,1484,05-12-2024,212.86
1485,1485,12-03-2024,47.95
1486,1486,26-09-2024,158.89
1487,1487,06-02-2024,28.45
1488,1488,02-10-2024,34.95
1489,1489,09-06-2024,253.85999999999999
1490,1490,20-06-2024,13.98
1491,1491,04-04-2024,128.89000000000001
1492,1492,27-10-2024,147.41
1493,1493,06-06-2024,148.9
1494,1494,12-02-2024,15.99
1495,1495,07-03-2024,28.96
1496,1496,01-12-2024,41.96
1497,1497,19-01-2024,116.42
1498,1498,18-03-2024,21.49
1499,1499,21-11-2024,151.87
1500,1500,23-10-2024,111.92999999999999
1501,1501,12-11-2024,151.89
1502,1502,31-07-2024,101.93999999999998
1503,1503,26-02-2024,34.94
1504,1504,10-10-2024,157.41
1505,1505,16-04-2024,75.96
1506,1506,25-07-2024,104.91
1507,1507,10-11-2024,64.47
1508,1508,25-02-2024,40.440000000000005
1509,1509,03-07-2024,115.92
1510,1510,30-05-2024,158.41
1511,1511,25-06-2024,30.45
1512,1512,13-10-2024,93.36
1513,1513,03-01-2024,67.44
1514,1514,04-11-2024,203.85999999999996
1515,1515,14-08-2024,95.94
1516,1516,09-03-2024,78.41999999999999
1517,1517,24-08-2024,185.86
1518,1518,21-10-2024,11.98
1519,1519,22-05-2024,107.37999999999998
1520,1520,03-09-2024,199.89000000000001
1521,1521,18-05-2024,49.97
1522,1522,20-04-2024,85.90999999999998
1523,1523,16-08-2024,67.94
1524,1524,13-09-2024,144.39
1525,1525,15-11-2024,79.43
1526,1526,05-12-2024,129.9
1527,1527,18-04-2024,78.96
1528,1528,07-11-2024,120.92999999999999
1529,1529,02-07-2024,28.96
1530,1530,06-06-2024,86.91999999999999
1531,1531,26-12-2024,9.98
1532,1532,10-06-2024,20.97
1533,1533,13-11-2024,213.87
1534,1534,10-01-2024,69.94
1535,1535,31-08-2024,48.42
1536,1536,16-03-2024,80.93
1537,1537,30-08-2024,111.87
1538,1538,25-09-2024,120.89
1539,1539,06-02-2024,48.45
1540,1540,26-03-2024,142.39999999999998
1541,1541,01-08-2024,135.39999999999998
1542,1542,16-02-2024,38.94
1543,1543,18-07-2024,44.97
1544,1544,21-02-2024,90.86999999999999
1545,1545,09-01-2024,119.42
1546,1546,14-09-2024,51.42999999999999
1547,1547,02-10-2024,184.84
1548,1548,24-02-2024,7.99
1549,1549,13-12-2024,192.35
1550,1550,04-11-2024,151.89000000000001
1551,1551,08-12-2024,93.92999999999999
1552,1552,15-08-2024,64.39
1553,1553,04-07-2024,54.46
1554,1554,26-12-2024,22.96
1555,1555,24-09-2024,114.89999999999998
1556,1556,24-11-2024,55.93000000000001
1557,1557,24-07-2024,20.99
1558,1558,10-11-2024,28.96
1559,1559,07-08-2024,162.37
1560,1560,04-07-2024,62.97
1561,1561,22-09-2024,64.47
1562,1562,27-01-2024,20.97
1563,1563,26-06-2024,7.99
1564,1564,03-02-2024,123.94
1565,1565,25-02-2024,45.97
1566,1566,13-11-2024,15.98
1567,1567,09-02-2024,90.92999999999999
1568,1568,03-09-2024,243.85000000000002
1569,1569,28-01-2024,83.94999999999999
1570,1570,04-02-2024,231.9
1571,1571,16-08-2024,121.41
1572,1572,23-07-2024,32.95
1573,1573,28-05-2024,35.98
1574,1574,17-07-2024,91.42999999999999
1575,1575,25-01-2024,55.97
1576,1576,04-01-2024,20.97
1577,1577,04-03-2024,14.97
1578,1578,01-01-2024,62.959999999999994
1579,1579,14-05-2024,11.98
1580,1580,09-04-2024,60.949999999999996
1581,1581,06-11-2024,179.35
1582,1582,15-12-2024,64.42
1583,1583,14-01-2024,81.9
1584,1584,29-12-2024,47.93
1585,1585,11-11-2024,142.4
1586,1586,30-10-2024,153.87
1587,1587,06-03-2024,65.91
1588,1588,03-06-2024,54.95
1589,1589,09-06-2024,93.92999999999999
1590,1590,13-11-2024,14.97
1591,1591,12-05-2024,156.86
1592,1592,13-03-2024,96.91999999999999
1593,1593,30-05-2024,13.99
1594,1594,27-11-2024,49.92000000000001
1595,1595,10-09-2024,125.90999999999998
1596,1596,06-05-2024,193.86999999999998
1597,1597,04-03-2024,68.97
1598,1598,29-08-2024,178.88
1599,1599,12-01-2024,88.92
1600,1600,20-09-2024,65.44
1601,1601,13-08-2024,16.47
1602,1602,06-04-2024,23.98
1603,1603,03-05-2024,109.39999999999999
1604,1604,26-01-2024,12.98
1605,1605,25-06-2024,143.87
1606,1606,10-07-2024,180.87999999999997
1607,1607,01-04-2024,21.97
1608,1608,13-08-2024,70.95
1609,1609,12-02-2024,132.39999999999998
1610,1610,01-09-2024,122.91
1611,1611,23-09-2024,79.9
1612,1612,15-07-2024,92.89
1613,1613,12-01-2024,30.97
1614,1614,28-06-2024,127.36
1615,1615,30-05-2024,59.95
1616,1616,29-12-2024,74.92999999999999
1617,1617,12-09-2024,93.93
1618,1618,20-03-2024,134.87
1619,1619,14-03-2024,279.34999999999997
1620,1620,15-07-2024,148.89999999999998
1621,1621,28-02-2024,44.97
1622,1622,14-09-2024,101.92
1623,1623,05-12-2024,143.43
1624,1624,11-08-2024,20.97
1625,1625,26-08-2024,50.949999999999996
1626,1626,06-09-2024,136.38
1627,1627,22-07-2024,144.92000000000002
1628,1628,02-12-2024,31.97
1629,1629,12-09-2024,20.96
1630,1630,01-12-2024,143.94
1631,1631,22-02-2024,107.42999999999999
1632,1632,18-06-2024,25.479999999999997
1633,1633,24-10-2024,146.87
1634,1634,04-02-2024,119.89999999999999
1635,1635,27-04-2024,128.4
1636,1636,30-03-2024,15.98
1637,1637,03-04-2024,23.97
1638,1638,24-04-2024,36.48
1639,1639,23-06-2024,154.89
1640,1640,25-05-2024,116.41999999999999
1641,1641,11-09-2024,88.94
1642,1642,01-03-2024,17.99
1643,1643,29-10-2024,111.91000000000001
